카테고리,기업명(한글),기업명(영문),primaryKeyword,helperKeywords,excludeWords,mustIncludeAny,businessContext,tier,status
portfolio_company,리코,RICOH,리코,김근호 폐기물관리,"프린터, 이베리코, 인실리코","업박스, UpBox, 김근호, 폐기물, 자원순환, 수거, 재활용, 환경","폐기물 통합관리 서비스 기업. 폐기물 수거·관리 솔루션 '업박스(UpBox)' 운영, 자원순환 사업",C,Exit
portfolio_company,녹원정보기술,ROCKWON IT global,녹원정보기술,윤명록 디지털트윈,N/A,N/A,게임 기반 3D 기술로 항만·물류·빌딩의 실시간 관제를 구현하는 디지털 트윈 플랫폼,A,Exit
portfolio_company,에스랩아시아,S.Lab ASIA,에스랩아시아,이수아 콜드체인,N/A,N/A,콜드체인 물류 스타트업. 의약품·신선식품용 재사용 콜드체인 패키징 '그리니박스' 개발,A,Written-off
portfolio_company,사이키바이오텍,Sci Key Biotech,사이키바이오텍,김은영 비만치료제,,,대사체 네트워크를 기반으로 한 압타머(Aptamer) 비만 치료제,A,Live
portfolio_company,센트비,Sentbe,센트비,최성욱 해외송금,N/A,N/A,해외송금·외환 핀테크 기업. 블록체인 기반 저비용 해외송금·결제 서비스,A,Exit
portfolio_company,서울번드,Seoulbund,서울번드,박찬호 리빙커머스,N/A,N/A,아시아 전통 공예·핸드메이드 소품 셀렉트샵(리빙 커머스),A,Live
portfolio_company,샤크마켓,SHARK MARKET,샤크마켓,정성원 신선식품,N/A,N/A,"베트남 현지 신선식품 새벽배송 플랫폼 (한인·현지인 공동창업, 롯데벤처스 투자)",A,Live
portfolio_company,슈타겐,Shutagen,슈타겐,김원현 제조솔루션,N/A,N/A,자동차·철강·조선 등 제조업 대상 산업현장 솔루션 기업 (Business Agility 지향),A,Live
portfolio_company,시끌커뮤니케이션즈,Sikkle Communications,시끌커뮤니케이션즈,오현웅 GIF공유,N/A,N/A,고품질 GIF(움짤) 제작 및 공유 모바일 앱인 ‘픽픽(PicPic)’,A,Live
portfolio_company,심플키친,Simple Kitchen,심플키친,임태윤 공유주방,N/A,N/A,배달 음식점 창업자를 위한 공유 주방 플랫폼. 초기 투자비용이 부담인 소상공인에게 주방시설과 공간 제공,A,Live
portfolio_company,스카이랩스,Skylabs,스카이랩스,이병환 웨어러블,N/A,N/A,디지털 헬스케어 기업. 반지형 웨어러블 심장·혈압 모니터링 의료기기 '카트원' 개발,A,Exit
portfolio_company,슬릭코퍼레이션,Sleek Corporation,슬릭코퍼레이션,김형주 헬스케어,N/A,N/A,그룹 헬스 트레이닝 프로그램인 '슬릭프로젝트'와 운동 코치 및 센터를 소비자와 연결하는 O2O 플랫폼 '하이파이브',A,Exit
portfolio_company,슬로웨이브,SLOWAVE,슬로웨이브,류경호 뇌파,N/A,N/A,슬립테크 기업. 뇌파 기반 수면·섬망 분석 및 진단기기 개발,A,Live
portfolio_company,스마트잭,Smartjack,스마트잭,김건우 연구실관리,N/A,N/A,연구실 통합관리 솔루션 '랩매니저' 운영. 시약·연구물품 관리 및 구매 플랫폼,A,Written-off
portfolio_company,에스엔이컴퍼니,SnE Company,에스엔이컴퍼니,장세훈 농산물가격예측,N/A,N/A,"비굿'을 통해 인공지능과 빅데이터 기반으로 못난이 농산물의 유통 및 무역, 농산물 가격 예측 솔루션을 B2B SaaS 형태로 제공",A,Live
portfolio_company,소프트랜더스,SOFT LANDERS,소프트랜더스,한만주 리로케이션,N/A,N/A,해외 주재원 파견기업 대상 리로케이션(정착지원) O2O 중개 플랫폼,A,Live
portfolio_company,소프트먼트,Softment,소프트먼트,"장하일 
정재훈
스마트오더",N/A,N/A,"핀테크 기업. QR/NFC 스마트오더 결제 서비스 '테이블로' 운영, PG업 진출",A,Live
portfolio_company,스파크펫,Sparkpet,스파크펫,최두열 반려동물,N/A,N/A,"반려동물 관련 커머스/서비스 (SSG 입점 확인, 상세 사업내용 추가 확인 필요)",A,Live
portfolio_company,스파크플러스,Sparkplus,스파크플러스,손주환 공유오피스,N/A,N/A,공유오피스 운영기업. 커스텀 오피스·거점오피스 등 오피스 공간 서비스 및 SaaS 임대관리 솔루션,A,Live
portfolio_company,스펙터,Specter,스펙터,윤경욱 인재검증,N/A,N/A,HR테크 기업. 경력·평판 조회 기반 인재검증 B2B SaaS,A,Exit
portfolio_company,스파이스웨어,Spiceware,스파이스웨어,김근진 데이터보안,N/A,N/A,클라우드·DB 보안 기업. 암호 필터 방식 데이터 암호화 및 멀티클라우드 보안 플랫폼,A,Live
portfolio_company,스플랩,Splab,스플랩,선민승 스케줄링,N/A,N/A,B2B 스케줄링 자동화 솔루션 '센드타임(sendtime)' 및 네트워킹 플랫폼 '우모(Umoh)' 운영,A,Live
portfolio_company,스프링어게인,Spring Again,스프링어게인,주이나 치매돌봄,N/A,N/A,시니어테크 기업. 치매 환자 돌봄·관리 서비스 '다시봄' 운영,A,Live
portfolio_company,센스톤,SSenStone,센스톤,유창훈 보안인증,N/A,N/A,보안인증 기술 기업. 단방향 다이내믹 인증코드(OTAC) 기반 인증 솔루션 '스톤패스' 개발,A,Live
portfolio_company,스탠딩톨,StandingTall,스탠딩톨,강선영 척추보조기,N/A,N/A,3D프린팅 기반 맞춤형 의료 보조기 제작·판매,A,Live
portfolio_company,스테이즈,Stayes,스테이즈,이병현 부동산,N/A,N/A,외국인 대상 한국 내 부동산 중개(주거 O2O) 서비스,A,Live
portfolio_company,스티팝,Stipop,스티팝,조준용 이모티콘,N/A,N/A,전 세계 크리에이터와 기업을 연결하는 글로벌 이모티콘 플랫폼,A,Live
portfolio_company,스타일메이트,Stylemate,스타일메이트,한상희 패션인플루언서,,"AI, 패션, 인플루언서, 브랜드, 협찬, 매칭, 마케팅, 한상희, 플랫폼",AI 기반 패션 인플루언서-브랜드 협찬 매칭 마케팅 플랫폼,B,Live
portfolio_company,스타일위키,StyleWiki,스타일위키,장은정 패션위키,N/A,N/A,"패션 매니아, 블로거, 브랜드가 패션 지식을 공유하고 소통하는 글로벌 패션 위키백과 플랫폼 '스타일위키(StyleWiki)'",A,Exit
portfolio_company,스와치온,SwatchOn,스와치온,이우석 원단소싱,N/A,N/A,패션 원단·부자재 B2B 소싱 플랫폼. 글로벌 디자이너-원단 공급업체 연결,A,Written-off
portfolio_company,스윙비,Swingvy,스윙비,최서진 인사관리,N/A,N/A,동남아시아 중소기업 대상 클라우드 인사관리(HR) SaaS,A,Live
portfolio_company,타코,Takko,타코,David Choi 숏폼비디오,"타코야끼, 멕시코음식, 또띠아","콘텐츠 크리에이터, 숏폼, 비디오, SNS, 커뮤니티",콘텐츠 크리에이터들을 위한 미국의 숏폼 비디오 플랫폼,C,Live
portfolio_company,탭조이,Tapjoy,탭조이,아싸프벤아미 모바일광고,N/A,N/A,모바일 광고·인앱 리워드 광고 플랫폼 (글로벌 애드테크 기업),A,Exit
portfolio_company,팀카이,TeamKai,팀카이,김도아 AI에이전트,N/A,N/A,AI 에이전트를 활용해 24시간 완벽한 고객 서비스 (CS)를 구현하는 B2B 인공지능 스타트업,A,Live
portfolio_company,텔라,Tella,텔라,"진유하
교육",,"영어, 교육, 튜터, 회화, 진유하, 에듀테크, 학습",채팅 기반 영어교육 스타트업. 텍스트 학습 데이터 분석 기반 개인화 영어 커리큘럼 (최근 AI 호텔예약 자동화로도 확장),C,Exit
portfolio_company,더클로젯컴퍼니,THE CLOZET COMPANY,더클로젯컴퍼니,성주희 패션셰어링,N/A,N/A,패션 셰어링 플랫폼 '클로젯셰어' 운영. 의류 대여·공유 서비스,A,Written-off
portfolio_company,더쿠키팩토리,TheKooky,더쿠키팩토리,"송정근
스킨케어","베이킹, 브라우저, 소프트웨어","프랭클리, 스킨케어, 송정근, 성분중심, 세럼, 기능성, 톤업, 탄력",고효능 성분 중심의 스킨케어 브랜드 '프랭클리(Frankly)',B,Written-off
portfolio_company,서틴스플로어,THIRTEENTH FLOOR,서틴스플로어,박정우 VR콘텐츠,N/A,N/A,VR/AR 콘텐츠 제작사. 360도 촬영 기반 시네마틱 VR 콘텐츠 및 VR게임 개발,A,Written-off
portfolio_company,티키코퍼레이션,Tiki Corporation,티키코퍼레이션,리처드팜 이커머스,N/A,N/A,100% 정품 보장 상품을 2시간 이내에 배송하는 베트남의 종합 이커머스 플랫폼,A,Exit
portfolio_company,틴고랜드,Tingoland,틴고랜드,하현호 키덜트커머스,N/A,N/A,키덜트 (어른이) 큐레이션 커머스 및 브랜드 빌더 스타트업.,A,Live
portfolio_company,티킷,TKIT,티킷,정효섭 티켓팅,N/A,N/A,누구나 이벤트를 홍보하고 티켓을 만들어 판매할 수 있는 모바일 바이럴 티켓팅 플랫폼 운영.,A,Live
portfolio_company,투스노트,TOOTHNOTE,투스노트,최영성 구강케어,N/A,N/A,구강케어 D2C 브랜드 (운영사: 지아이빌리언스). 치아미백·구취케어 맞춤형 덴탈 제품,A,Live
portfolio_company,토폴로그,Topolog,토폴로그,"김홍락, 채팅영어",N/A,N/A,채팅 기반의 영어 회화 학습 솔루션 제공하던 한국계 에듀테크 스타트업. 우간다 고학력자의 높은 실업률 문제를 한국의 영어 교육 시장과 연결하는 소셜 임팩트 모델,A,Live
portfolio_company,토스랩,Toss Lab,토스랩,김대현 협업툴,N/A,N/A,업무용 협업툴 '잔디(JANDI)' 개발 및 운영,A,Exit
portfolio_company,트리플래닛,Tree Planet,트리플래닛,김형수 숲조성,N/A,N/A,"숲 조성 소셜벤처. 나무심기 게임·크라우드펀딩으로 전 세계 숲 조성, 탄소저감·생태복원 사업",A,Exit
portfolio_company,티에스지테라퓨틱스,TSG Therapeutics,티에스지테라퓨틱스,"박원형
치료제",TGTX,"지질막, 바이러스, 항바이러스, 신약, 뎅기열, 바이오, 박원형, 치료제, 티에스지홀딩스, TSG Holdings",지질 막(Envelope) 표적 기술을 활용해 뎅기열 등 전염성 바이러스 질환을 치료하는 광범위 항바이러스 신약 개발 바이오 스타트업,B,Written-off
portfolio_company,튜터링,Tutoring,튜터링,김미희 화상영어,N/A,N/A,AI 기반 1:1 화상 영어회화 학습 플랫폼,A,Exit
portfolio_company,티밸류와이즈,TvalueWise,티밸류와이즈,박세준 강사평가,N/A,N/A,"학생, 강사, 학원을 연결하는 O2O 기반 강사 리뷰 플랫폼 '별별선생' 2023년 11월 폐업",A,Written-off
portfolio_company,어반베이스,Urbanbase,어반베이스,하진우 공간데이터,N/A,N/A,3D 공간 데이터 기업. 2D 도면 자동 3D 변환 공간 데이터 플랫폼,A,Written-off
portfolio_company,유저해빗,UserHabit,유저해빗,정현종 행동분석,N/A,N/A,모바일 애플리케이션 사용자의 행동 데이터를 수집하고 시각화하여 분석하는 플랫폼,A,Written-off
portfolio_company,유유유유유,UUUUU,유유유유유,김민서 네일테크,N/A,N/A,네일 테크 스타트업; AI 벡터 그래픽 기술과 3D 프린팅 신소재를 뷰티 산업에 융합해 가정용 젤네일 제품 제조 및 판매,A,Live
portfolio_company,바닐라브레인,Vanillabrain,바닐라브레인,윤도선 데이터시각화,N/A,N/A,AI 기술 활용해 복잡한 비즈니스 데이터를 쉽고 빠르게 분석 및 시각화해주는 소프트웨어 개발 기업,A,Live
portfolio_company,벨루가브루어리,Veluga Brewery,벨루가브루어리,"김상민
주류 유통 플랫폼",,"오프라인, 주류 도매, 유통 과정, 디지털화, 벨루가브루어리, 김상민",오프라인 중심의 주류 도매 유통 과정을 디지털화하는 B2B 주류 유통 플랫폼인 '벨루가 비즈니스',C,Written-off
portfolio_company,벤진,Vengine,벤진,노희선 인재채용,,"피지컬 AI, 인공지능, 벤처 빌더, 로보틱스, 딥테크, 스타트업, 노희선, 중국  시장",초기 창업가들과 함께 아이디어를 사업으로 키워나가는 홍콩 기반 벤처 빌더,C,Written-off
portfolio_company,벳플럭스,Vetflux,벳플럭스,윤상우 반려동물,N/A,N/A,동물병원 업무 자동화 스타트업. 챗봇 기반 동물병원 고객관리 플랫폼 '늘펫플러스' 운영,A,Live
portfolio_company,브이아이코리아,VI KOREA,브이아이코리아,신윤정 영상편집,N/A,N/A,"AI 영상 자동편집 콘텐츠 기업, 썸네일·클립 생성 솔루션 '쎔블' 운영",A,Live
portfolio_company,빔스튜디오,VIIMstudio,빔스튜디오,김근재 패션AI,N/A,N/A,"패션 특화 AI 영상 제작 플랫폼, 서울패션위크 런웨이 연출 등에 활용",A,Live
portfolio_company,빌리지베이비,Village Baby,빌리지베이비,이정윤 육아정보,N/A,N/A,임신·출산·육아 정보 및 커머스 플랫폼 '베이비빌리(BabyBilly)' 운영,A,Live
portfolio_company,브이로거,Vlogr,브이로거,"이태준 
영상편집",,"영상 자동편집, 썸네일, 클립, 쎔블","AI 영상 자동편집 콘텐츠 기업, 썸네일·클립 생성 솔루션 '쎔블' 운영",C,Live
portfolio_company,뷰오,Vuo,"뷰오
투아이즈테크","송헌주
VR 투아이즈테크 TwoEyes Tech","누마즈, 시즈오카, 수문, 방조제, 일본, ビュオ","3D, 가상현실, VR, 카메라, 영상, 투아이즈테크, TwoEyes, 투아이즈VR, 360도, 스테레오스코픽, 뷰오",투아이즈테크의 3D 360도 가상현실(VR) 카메라 및 영상 솔루션 개발,B,Written-off
portfolio_company,원티드랩,WantedLab,원티드랩,이복기 채용관리,N/A,N/A,HR테크 기업. 채용 매칭 플랫폼 '원티드' 운영 (코스닥 상장사),A,Exit
portfolio_company,워터스트라이더,Waterstrider,워터스트라이더,"김기범
딥테크",,"3차원, 터치리스, 공간 감지, 센서, 터치센서, IoT, 디스플레이, 김기범",3차원 터치리스 및 근접 공간 감지 센서 개발 기업,B,Written-off
portfolio_company,웨이브코퍼레이션,Wave,웨이브코퍼레이션,채정훈 영상통화,N/A,N/A,MZ세대 그룹 영상통화 플랫폼 'WAVE' 운영,A,Live
portfolio_company,웨이웨어러블,WayWearable,웨이웨어러블,문종수 피부측정,N/A,N/A,"세계 최초로 스마트폰 앱과 연동되는 휴대용 피부 측정 기기인 '웨이(WAY)','웨이스킨(WAYSKIN)'",A,Written-off
portfolio_company,위베어소프트,Webear Soft,위베어소프트,장영휘 API보안,N/A,N/A,API 보안 및 관리(APIM) 전문 기술 기업,A,Exit
portfolio_company,위플래닛,Weplanet,위플래닛,조덕기 라이프로그,N/A,N/A,모바일 라이프로그(일상 기록) 서비스,A,Exit
portfolio_company,와탭랩스,WhaTap,와탭랩스,이동인 옵저버빌리티,N/A,N/A,IT 인프라·애플리케이션 모니터링(옵저버빌리티) SaaS. 서버·DB·AI(LLM) 모니터링 솔루션,A,Exit
portfolio_company,왓섭,Whatssub,왓섭,김준태 구독관리,N/A,N/A,"금융 데이터를 자동으로 분석해 숨은 구독 지출을 찾아주고, 터치 한 번으로 해지·관리할 수 있는 AI 기반 핀테크 플랫폼",A,Live
portfolio_company,웰프,Whelp,웰프,라술로프 고객상담,N/A,N/A,세일즈 및 고객관리 직원들이 여러 대화 채널의 고객과 한곳에서 소통할 수 있도록 돕는 커뮤니케이션 기업,A,Live
portfolio_company,엑스브레인,Xbrain,엑스브레인,최진영 머신러닝,N/A,N/A,엔터프라이즈 AI 솔루션 기업. 노코드 머신러닝 데이터분석 플랫폼 '다리아(Daria)' 개발,A,Live
portfolio_company,엑스크루,xCREW,엑스크루,곽상준 러닝,N/A,N/A,글로벌 러닝(달리기) 커뮤니티 플랫폼. 현지 크루 기반 여행·러닝 액티비티 서비스,A,Live
portfolio_company,세린,XELIN,세린,전장수 레이저커팅,"단백질, 아미노산, 뇌, 생화학","레이저, 초미세 커팅, 마이크로다이싱, 기술개발, 딥테크",레이저 초미세 커팅 기술 '마이크로다이싱(Micro Dicing)' 개발 딥테크 기업,C,Live
portfolio_company,엑씽크,xSync,엑씽크,송보근 이벤트관리,N/A,N/A,이벤트·컨퍼런스 관리 플랫폼. 온/오프라인 행사용 QR 입퇴장·참가자 관리 솔루션,A,Live
portfolio_company,와이오엘,yolcargo,와이오엘,"정현웅
IT 물류 플랫폼",황유미,"수출입, 기업, 견적, 위치 추적, 디지털 국제 물류, 욜카고, 스마트 운송, 정현웅",수출입 기업에 투명한 견적과 실시간 위치 추적을 제공하는 디지털 국제 물류 서비스 '욜카고',C,Exit
portfolio_company,윤앤컴퍼니,Yoon&Company,윤앤컴퍼니,,,,,C,Live
portfolio_company,제플린,Zeplin,제플린,펠린 케네즈 이승현 디자인 핸드오프,"Zeppelin X, 제플린엑스, 아파치 제플린","UI/UX, 디자이너, 디자인, 핸드오프(Handoff), 협업, 소프트웨어",UI/UX 디자이너가 작업한 디자인을 개발자가 정확하게 구현할 수 있도록 돕는 디자인 핸드오프(Handoff) 협업 소프트웨어,C,Live
portfolio_company,제스트,ZEST,제스트,정호건 녹색건축,N/A,N/A,"AI 기반 녹색건축인증, 제로에너지건축물 컨설팅 및 친환경 건설 자재 플랫폼 '그린북' 운영",A,Live
portfolio_company,젠허브,ZhenHub,젠허브,"빈스 푼 (Vince Poon), 물류자동화",N/A,N/A,깃허브 (github) 환경 내에서 애자일 프로젝트 관리를 할 수 있도록 지원하는 생산성 소프트웨어 및 기업,A,Live
portfolio_company,조이코퍼레이션,ZOYI Corporation,조이코퍼레이션,최시원 고객상담,N/A,N/A,소상공인 대상 매장관리 솔루션 '캐시노트' 운영,A,Exit
portfolio_company,벨루가,,벨루가,,,,,C,Live
portfolio_company,별별선생,,별별선생,,,,,C,Live
portfolio_company,본작,,본작,,,,,C,Live
portfolio_company,엣지크로스(빛컨),,엣지크로스(빛컨),,,,,C,Live
portfolio_company,욜카고,,욜카고,,,,,C,Live
portfolio_company,인스턴트타투,,인스턴트타투,,,,,C,Live
portfolio_company,지엠지,,지엠지,,,,,C,Live
portfolio_company,페이먼스,,페이먼스,,,,,C,Live
portfolio_company,폴리머라이즈코리아,,폴리머라이즈코리아,,,,,C,Live
portfolio_company,픽잇,,픽잇,,,,,C,Live
portfolio_company,베러먼데이,,,,,,,C,Live
portfolio_company,에이치투,,,,,,,C,Live
portfolio_company,제트커머스코퍼레이션,,,,,,,C,Live
portfolio_company,엑싱크,,,,,,,C,Written-off
portfolio_company,세린컴퍼니,,,,,,,C,Live
portfolio_company,티에스지홀딩스,,,,,,,C,Live
portfolio_company,트랙인베스트,,,,,,,C,Live
portfolio_company,에스앤피랩,,,,,,,C,Live
portfolio_company,피치스그룹코리아,,,,,,,C,Exit
portfolio_company,온누리디엠씨,,,,,,,C,Exit
portfolio_company,마스크모멘트,,,,,,,C,Live
portfolio_company,랜딩인터네셔널,,,,,,,C,Live
portfolio_company,시티스푸너스,,,,,,,C,Live
portfolio_company,에이치투오호스피탈리티,,,,,,,C,Exit
portfolio_company,글로벌모기지그룹,,,,,,,C,Live
portfolio_company,지지큐컴퍼니,,,,,,,C,Live
portfolio_company,엠마우스,,,,,,,C,Exit
portfolio_company,드림스퀘어,,,,,,,C,Live
portfolio_company,큐브엑스,,,,,,,C,Written-off
portfolio_company,창업인,,,,,,,C,Live
portfolio_company,칼릭스,,,,,,,C,Live
portfolio_company,비에스피케이,,,,,,,C,Live
portfolio_company,빅브레인랩,,,,,,,C,Exit
portfolio_company,비트윈잡,,,,,,,C,Exit
portfolio_company,알가나이즈,,,,,,,C,Live
